id	CK_1	CK_2	CK_3	Cra20_1	Cra20_2	Cra20_3	KT2440_1	KT2440_2	KT2440_3
ChrC	20.53002187	23.65778114	15.90164401	14.49464522	21.98378372	11.14017046	17.29821761	13.72810689	17.76458757
Coi1	42.85847257	55.6352212	55.17184772	43.0207938	57.32816326	48.84616507	47.11435195	50.3206386	44.5928145
Cpn21	150.0663964	84.84822775	94.91227331	126.1215403	101.2732616	141.4826804	135.55668	123.2138129	124.4797555
CrtL-e-1	0	0.032881643	0.031710831	0.341461571	0.064532108	0.06100992	0.191053985	0.116693203	0.032269125
CrtR-b1	58.04149218	67.78598539	57.49820247	42.64381859	69.51423756	50.95216835	53.98233443	54.25214307	58.56814778
CrtR-b2	46.66835453	40.45113112	34.51173902	34.78726863	42.88092741	22.73553355	34.31173611	30.07350555	26.36848464
Cry1b	2.031214377	0.627595832	2.552572402	2.96241363	3.828958003	2.556763415	3.382310923	2.082009609	1.660265643
Cry3	0.430887746	0.332007662	0.494832782	2.165532249	0.651584062	0.252008324	0.818398447	0.990807326	0.533164964
CyP	2348.556958	1788.215137	1990.557066	2672.982074	1981.53889	3338.878959	2243.071926	2291.408516	2594.249834
CycA1	15.14839734	5.546037077	6.972230278	11.46877277	7.353459337	15.34363179	11.44479078	10.42690818	13.34763677
CycA2	23.98347731	8.686072775	19.99810933	17.29527965	12.09490665	21.70618569	19.78485767	17.71945536	22.75139372
CycA3	14.71280197	13.67515992	12.95887013	15.60432604	15.48063396	12.06157766	16.31374211	17.30256484	13.26482041
CycB2	11.15538773	3.522368586	5.944659291	7.609814311	3.988182809	10.52599652	8.593183689	8.413787813	11.23445055
Cyp-3	26.69610357	25.22088331	44.48399071	67.62710378	31.99453572	59.02859232	35.1497121	33.56476538	37.07954898
CysEP	0.487885119	0.526295395	0.968969931	0.81302712	1.173732809	1.109670009	0.694991492	0.848982903	0.986029382
DAD1	104.670539	79.16520666	93.68607084	122.7444199	98.3547392	122.7371991	112.2657869	94.16529813	101.7877487
DCL	6.360451748	5.472482209	7.888062278	7.610577616	7.795204794	5.841200888	6.496173346	4.437643392	5.370540985
DCL1	12.89912892	16.91869088	13.54462813	12.72421968	15.78883546	14.70326578	14.76889963	12.69342504	14.00955015
DCL2a	3.168975075	3.418462509	3.135362884	3.170784675	2.814935065	3.282263583	3.41458673	3.11777078	3.389973535
DCL2b	0	0.362930852	0.145836679	0.199864805	0.341297285	0.154320025	0.161085584	0.093916684	0.118723396
DCL2c	41.57812474	63.21054104	37.33891864	36.41651018	33.08768909	31.78522581	23.45607222	26.216255	29.99338956
DCL2d	5.479687236	13.77255237	9.687725864	5.784021089	10.13290242	6.986536859	6.88492997	6.466379071	5.198460656
DCL3	5.375055633	6.027672052	4.85616574	4.519561428	5.233282185	4.16522889	5.873183224	6.184174362	4.746916914
DCL4	11.79265371	15.41947528	15.07430536	11.26976306	13.80075563	14.13191295	13.83627811	11.88216769	12.16681053
DDB1	34.55004353	30.30283689	30.3743938	31.05059043	29.05112355	32.31836475	30.16264352	30.38644673	29.57624564
DDTFR10	267.0185492	225.1204334	204.9499101	218.8129909	231.9662517	233.8022258	228.1262044	237.9598101	226.4073322
DDTFR10_A	358.0361681	473.2423194	375.9092306	142.235412	207.3782716	77.74772626	116.0589947	296.9865118	161.8600556
DDTFR18	14.96654294	13.34283525	16.92302648	13.16888246	23.88487794	7.802153203	17.11066801	14.24153346	12.18165333
DDTFR19	94.41645164	53.39235694	68.80605427	93.17849651	67.70475456	110.5775506	79.6508022	85.9013612	98.3380605
DDTFR5	73.39070872	59.43996989	58.05841697	60.99042352	58.90878357	60.01389061	56.74125108	56.267206	48.8598885
DDTFR8	73.58463406	55.5614375	49.34320926	65.19038085	84.42240332	55.7647348	64.59568605	68.93272201	56.75808233
DEAD31	25.81361254	23.68123807	23.46803843	21.31558146	22.27632539	17.7271622	25.62139431	24.81412958	22.99968985
DEFL1	80.69150427	22.98460727	53.48560214	239.4408328	78.09848707	153.5064104	162.7832477	77.91737521	137.8075697
DES	3.723256961	2.572476051	6.40226659	1.684316677	2.198597661	5.273478418	8.076199758	4.049341458	1.995213652
DGK1	8.946315537	23.7395474	17.85503203	8.363657118	10.69802656	10.05427716	9.433066748	8.775932153	9.45398812
DHAR1	132.9882426	95.94544573	125.4270979	160.1742896	124.8678915	208.1715436	133.6417481	105.8495346	181.2222448
DHAR2	9.404039497	7.166282684	9.063756055	7.652596834	8.703689778	10.46290516	6.996656622	10.00615895	9.165684544
DHQS	68.49833064	67.05721843	60.17598317	63.59871176	65.45890072	67.86581215	69.56267426	62.28503134	74.87717119
DHS	20.75311332	20.81337496	21.52913519	18.42083986	19.435476	26.70557311	22.83749637	19.65743364	23.92602989
DIG3	19.26876141	22.69913747	17.07718868	20.41940195	25.83105055	25.24808392	22.21184534	18.18851117	16.21154719
DNAJ	22.21709378	42.38484457	32.13550346	6.481663935	9.881312634	3.057377461	5.230376592	11.12710625	2.515482568
DNApolalpha	10.34993413	3.661461371	6.984284939	8.082362236	5.323324611	9.890715032	7.417356673	6.843404935	9.088823458
DOT	0	0.075499087	0.145621605	0.213825056	0	0.315189083	0.109669106	0.167461035	0.037046346
DP1	10.95629561	10.58699449	10.74140182	8.062612425	9.577770779	8.981987975	9.756896915	10.82465753	8.304099493
DREB1	0.038647392	0.113700077	0	0	0	0.035160615	0.146808377	0	0.037194025
DREB2	4.168600741	4.687559593	3.732164866	5.30006527	2.513845368	2.781172941	6.281258348	5.222809318	6.579412856
DREB3	344.2818896	398.9161519	351.0449029	141.8353668	250.6674391	128.2903451	161.1607863	263.2000528	165.0416935
DRM5	21.47465334	22.98755793	22.89542118	19.28384514	22.58676371	19.87260749	21.73581433	21.97213104	21.84974707
DXR	130.9271413	128.4724691	135.2528022	110.8617182	129.1735167	109.1945927	111.028519	124.1557473	135.4367352
Dea1	153.6129373	39.39185254	172.1658166	325.8613916	186.5647666	337.745642	255.0956253	185.9175039	224.4462388
Dem2	43.93050383	62.52400779	50.7618231	30.95872693	32.34288572	28.07579475	26.56622071	38.04513659	27.05298765
Det1	7.339836898	8.688088501	8.83969901	7.750759312	7.201096241	6.912395611	6.779793215	7.982663071	6.42917659
Dif54	4.780414998	4.227545244	6.539371733	10.23439788	3.614447439	12.34840786	14.22739375	9.803990489	6.53127081
E8-6	0	0	0	0.042252138	0	0	0.08668309	0	0
EBF1	47.25123394	70.68312719	50.5405558	50.45485428	57.01863753	55.5335818	54.63852493	58.41206964	52.29093031
EBF2	52.26583388	66.93714114	40.67888298	62.80756596	106.0092485	72.44875131	80.8185858	56.17573512	70.42046834
EDS1	14.15203385	18.52217167	26.58925388	9.394277673	11.56143665	12.87523387	15.05862931	14.40853974	14.66150505
EIL1	45.21572661	57.6302662	48.37749967	52.31927022	50.07095674	53.61479637	51.84101703	47.95008328	48.1975513
EIL2	81.3677092	120.6031796	85.54297733	80.61964649	126.8522874	96.95314669	94.67688582	104.5629495	83.10640062
EIL3	69.43234988	92.86597953	78.33896617	49.73956885	81.18945863	59.78463768	59.10732667	69.58318472	58.27266076
EIL4	20.19591633	28.11773978	22.42528861	14.88717597	15.8938695	17.90271179	12.96742478	15.98293849	18.15116225
EIN2	36.47836738	35.90717833	35.71604106	41.29880594	44.23138466	41.35645673	44.33947594	39.39626564	38.30765534
ELIP	1.232411987	0.604289754	0.349663743	13.27318175	0.988294393	0.373741158	1.911619253	5.361388702	1.620957041
EO	5.216234189	5.062626555	4.831504472	6.123580251	3.001407784	3.718221067	3.472681206	3.696271087	2.121886713
EOL1	74.73088176	79.72863118	76.20713773	84.45153843	102.6524757	78.12464203	89.08954483	85.92132974	84.81568475
ER1	14.26703604	10.08370378	26.74280107	13.92231951	26.71629279	10.05646852	20.62852334	17.66929588	12.6172277
ER24	7.27727497	12.94536335	8.322946567	5.013779877	5.292920296	6.774687603	4.821611796	3.018599996	4.641925638
ER43	87.99368772	75.71944836	87.58083171	88.32974327	81.79803226	80.96201295	82.49929795	91.74207479	89.96240785
ER49	43.02110238	32.04095435	26.61145436	30.78653407	36.25237674	32.22856877	33.12620782	34.26128445	33.23450766
ER5	37.89627308	64.84378138	47.53970593	10.4849304	4.94619142	9.590226899	10.42433708	22.43625318	10.1448494
ER66	42.53361195	59.71713997	50.42566934	40.79671991	44.87569923	44.56714578	41.57773668	41.10163288	42.42666854
ER68	46.13103154	49.45288948	44.16550506	41.82019769	41.0771351	43.8106778	38.58164105	40.87852678	40.36332196
ER69	932.874336	417.724347	675.9969517	1073.448231	557.8412333	1199.598348	853.1399547	760.0461038	930.5089335
EREB	1.802334343	4.146781553	1.901224672	0.8342963	1.400854304	1.009062951	0.987470036	0.482506729	0.867278044
ERF1	6.417799885	4.418975216	7.296426207	6.82648324	9.92080535	4.285916208	8.623441378	9.801524697	4.928021235
ERF2	50.99446931	68.74579292	44.54111726	23.30941437	28.71763885	17.67380409	22.33256778	37.64092008	26.99837934
ERF3	100.6335672	85.63263832	83.33188876	55.24464134	56.61687776	27.48325343	36.73320805	80.18695925	54.51684894
ERF3-like	17.14687128	9.212971563	15.47095636	25.05858546	11.63252159	35.68247576	22.08606263	15.31900476	15.04784562
ERF4	10.27057812	10.53682481	11.50656493	9.36216871	24.32837942	7.834554462	13.27992008	13.88526857	9.200043865
ERF5	179.3343726	258.279465	178.0020834	111.0516001	119.2453847	79.05289143	77.02243207	154.7218279	115.5943374
ERF7	61.01860599	58.98249858	59.66342456	64.99837754	62.25561465	72.02541212	62.17985828	67.48201246	61.06760318
ERN1	4.249766008	3.952759802	4.019189212	4.218339977	5.101411048	5.101989044	4.826384641	4.993625357	4.342936691
ERabp1	27.34621013	27.04401281	28.92229382	26.81461672	31.28188451	30.06507929	24.79928437	29.08773466	24.68686924
ETR1	14.3864122	18.73496908	18.96907177	16.30970145	16.97521526	15.7949669	15.97979022	16.27830223	15.43348239
ETR2	4.918854455	6.984363793	7.486772847	5.763469145	6.976873409	6.852457362	5.255174623	5.572551991	4.857154963
ETR3	24.89916723	31.47589656	29.02135288	32.64132826	32.50115352	26.19225171	26.30142303	26.59325634	23.6819995
ETR4	3.650430419	2.562838649	1.824264425	5.088528791	1.197551837	3.377697137	2.974260553	2.724957487	3.373425327
ETR5	7.161818082	6.844257415	6.293552467	8.395973482	6.735647311	6.82946324	7.225210501	6.460721821	7.439205318
ETR6	0.518677225	0.48187611	0.516353359	0.783466131	0.078809123	0.471882038	0.362946214	0.261268854	0.394083114
EXLA1	314.9589747	648.9674995	494.4887415	82.6277038	107.1026493	49.03221462	61.43078388	243.8487209	78.56640887
EXP1	36.5630354	12.09096885	22.96907143	70.60259454	44.85027001	93.6525686	56.47478004	33.10687612	61.83481918
EXP2	28.0531798	3.980269353	14.11229608	73.43856354	19.87339204	56.69189887	48.52087888	21.13635153	43.1397043
EXPA10	2.960545842	3.461620457	4.684477234	3.689618318	3.177664952	3.522196872	4.001020929	4.755443831	3.780685284
EXPA3	23.0545561	20.5707557	23.33917184	34.87155872	30.37220654	37.45880661	34.96891257	27.63049386	27.81258862
EXPA4	8.792203409	4.903864363	8.678959245	15.0077199	4.864937167	14.54812424	10.17613858	6.358881943	10.04810894
EXPA5	28.58632421	14.34273099	23.47253854	38.82571372	20.8447665	53.47616627	36.98576408	34.65683354	27.08478018
EXPA6	51.58588785	12.10525011	28.29341622	40.72152989	18.36258832	38.59490462	41.00361478	62.47044124	40.82692715
EXPA8	16.98158689	3.680597589	11.17233249	25.23410298	12.37448517	17.29672724	18.75620103	19.9677623	20.36951187
EXPB2	144.0921298	75.3209661	87.96987377	609.1130679	215.6661833	309.5295221	392.1912745	417.3570579	264.7176681
EZ1	20.30104256	30.03451129	24.08232964	25.39110593	29.04509108	21.31747518	25.40239757	26.2000946	19.62753672
EZ2	16.70199846	11.46124548	13.99281341	16.21082292	13.67946703	14.12054578	14.8576802	14.42363625	15.55539307
Eix1	2.021771359	2.37103305	3.213078556	1.157781248	1.203436612	1.649741222	1.860624847	2.284979077	1.343965431
Endo-LE	10.91762263	11.24451171	14.65773575	11.12331081	10.79642516	10.20715201	11.85296659	11.00265027	11.32544534
F3H	2.059794858	0.797353573	1.537924662	5.570296428	0.886749512	1.923274387	2.625313707	3.112688674	2.504001589
FALSIFLORA	0.141385042	0	0.17828534	0.087262401	0.045351732	0	0.044756165	0	0.090712095
FESOD	157.8568935	177.7834543	168.7040618	164.8710184	190.3821292	147.8786605	190.07912	196.031117	181.2085101
FEY	29.76380929	21.54369685	26.65081109	27.55519371	24.22919046	34.24635226	30.5617528	27.16586236	31.93422337
FIE	15.1737067	19.86762176	17.85919737	16.74923539	17.20914356	17.71101496	16.82479915	17.73578998	16.12758517
FK	26.18268542	8.072167513	13.66470867	19.61883979	12.6820997	24.2586464	22.20367785	20.3425615	24.65028015
FLACCA	16.2740886	18.38080204	14.87807874	12.69393743	16.07461375	13.13805246	14.95753997	12.75982926	19.20856107
FPS1	120.0602151	64.062027	79.20638533	97.99512107	70.76603316	88.53297194	104.267611	91.01475247	105.7171462
FRK2	534.6386461	492.219093	518.4580403	614.9804682	566.4947254	680.5488552	567.4974528	527.7525239	622.6217443
FRK4	0	0	0	0	0	0	0	0	0
FRO1	0.142573151	2.964100488	0.431480488	0.131993548	2.057977736	1.089565399	1.435206099	0.322524324	0.219538515
FSB1	38.60260699	53.58144387	47.84361754	37.58246335	46.60708848	35.95181306	37.65203922	40.06541524	33.81928485
FTA	29.78617454	33.46316753	27.49400335	28.19359949	26.96644535	33.47251006	27.60801642	26.62080091	28.39084713
FTB	15.258079	20.03169573	15.83642555	16.84615	19.4182062	16.00719537	15.33056245	16.63289039	18.05724324
FUL1	2.193118063	2.150707376	1.325137001	1.917579523	2.638054046	1.496440809	2.198435683	2.014162401	2.227902072
FUL2	0.393990247	0.096592808	0.139730165	0.319160017	0.142176691	0.179222175	0.187079471	0.471345697	0.426570662
FUT13	7.577544326	7.390179467	7.205790325	10.63851805	8.413720021	10.26508751	9.568483678	8.911351645	9.055627013
FYFL	0.347727515	1.42084639	0.657722178	0.268270406	4.907746736	0.105451818	1.871273989	4.437331306	0.780852189
FZY	0.082410225	0.161633139	0.077938947	0	0	0.037487577	0.039131073	0.179255498	0.158622242
FZY2	6.524609908	18.89062204	10.24237038	5.588446275	7.175599024	6.905093995	6.28049887	8.264229453	11.40516224
FZY3	0.994931776	0.667578537	1.782853405	1.211977799	1.108597883	1.619775722	1.392414024	1.002336991	2.67096723
FZY4	0.036447272	0.357424516	0.275758207	0.438655251	0.140293219	0.3315899	0.103838149	0.190268832	0.455996351
FZY5	0.1485007	0.048542994	0.32770172	0.504097899	0.190536815	0.360274482	0.235043318	0.64602583	0.285832421
FZY6	11.43620028	7.181564641	6.119417007	2.646895017	10.66720995	4.015742393	5.287380208	3.360384767	8.302871983
Fad7	37.82374146	38.16080558	39.5008346	24.30538082	27.21103896	22.94084946	28.13479293	29.6588088	33.405353
Fni3	336.5331229	412.2794315	404.4067216	337.5355021	377.7033563	385.8209252	351.8183322	379.8419338	372.0845189
Frk1	16.53965599	24.14190793	19.36348941	21.43726929	30.15692363	21.16145831	24.40393623	19.20761745	18.29694132
FtsZ1	13.31462063	9.744135421	8.269516231	12.55658685	9.657329199	11.61618162	14.48448422	10.80650822	13.14860522
GA20ox4	0	0	0	0.089309068	0.046415418	0	0.045805883	0	0.046419835
GA2ox1	0	0	0	0	0	0	0	0	0
GA2ox2	0.114830491	0.11260989	0.108600207	0.318928574	0.055250841	0.104470456	0.272626386	0.049954958	0.110512196
GA2ox3	20.66154697	18.88650464	31.93830232	4.34508492	2.855212355	6.576656013	4.047266563	13.33011136	4.049595574
GA2ox4	1.77038661	0.347230147	0.72554382	0.273169257	2.896201016	0.05368873	1.232935051	1.02690019	1.249460503
GA2ox5	0.540325001	0.529876154	0.306605363	0.150069098	1.975833402	0.294946048	1.847260825	0.61115278	1.716018605
GABA-TP1	44.3415449	55.90808315	56.79944267	50.11732436	51.83002738	45.82368305	48.06026296	43.52538732	44.6182678
GABA-TP2	83.61993263	29.48851097	51.75892868	106.3041237	43.3836706	100.5343045	116.422442	56.38870736	152.3823183
GABA-TP3	26.5362677	46.28777611	33.74524231	19.51707159	37.88702956	20.60987222	21.8790989	24.14914808	20.25774776
GAD2	104.7310274	98.32680416	143.3728245	162.8290788	97.87096035	125.9685326	113.1973218	112.8277965	117.5912869
GAD3	22.60683098	6.563957664	17.3976681	17.4410809	9.341686529	17.05870844	15.23872875	15.11843911	26.36398015
GAI	52.52616396	62.93986485	56.28377262	69.00304003	65.12313413	49.28962051	64.69014628	62.25191966	59.65858971
GAL83	69.57672544	95.39183772	78.00224571	76.30035711	115.1983011	69.41807661	86.51245741	94.63440328	70.13761086
GAME1	108.1323358	24.85038784	36.99680857	77.16154942	34.36782797	88.18232916	82.3095643	53.67260997	112.8682855
GAME2	0	0	0	0	0	0	0	0	0
GAME3	0.713531987	1.438341391	1.499596322	0.88077938	1.487706335	2.055663691	2.334013093	2.034905896	1.14449839
GAPC2	1273.674462	953.1534066	981.921882	1408.812355	1144.59013	1628.854351	1261.617647	1106.368887	1211.012719
GAPDH	120.2134322	113.6107113	125.364938	154.2039457	138.245594	153.0697453	132.4756331	134.6990755	137.8293745
GBF12	14.90063759	30.15247505	24.11704195	15.87657135	25.99895639	14.27064227	18.11618465	18.36768818	11.90157947
GBF4	12.83538153	11.34618134	12.41253505	11.046109	15.0653765	10.23003421	13.2537383	14.313413	10.26491683
GBSS1	12.60176422	10.78044433	12.1152637	17.23796342	11.38133359	13.74153377	11.65625004	11.92340211	10.43627118
GCH1	21.98341527	22.32943492	20.24099966	21.17508995	20.82569793	21.95963715	18.63660241	19.33521138	19.44574836
GDI1	0.080695387	0	0	0.037353703	0	0	0	0	0
GGH1	6.537436795	10.03084032	11.31399238	13.42216965	13.223923	10.3577733	9.333684118	11.18251239	10.14358573
GGH2	29.03831243	33.73331343	37.60155381	26.79722868	33.95399421	26.29125299	30.98503734	34.47097992	29.74060815
GGH3	0.538894813	0.951252521	0.747495975	1.031072949	0.484007893	0.522960629	0.409415845	0.500131379	0.242026975
GGP	212.2194206	231.9319318	223.5447735	182.3930115	187.3138757	163.5854299	156.9190065	173.4671397	215.2916559
GGPS1	0.327849372	0.696603691	1.240245847	0.354108296	1.104216074	0.298270721	0.570803264	0.570500105	0.631040658
GGPS2	2.269196938	0.983278735	1.597081743	3.371070067	1.98052352	2.016458515	2.104862257	2.158007591	2.640949317
GID1	100.669158	117.3517845	112.1917404	88.26963241	73.99086763	79.18909162	86.34606948	99.48436976	93.06192385
GLK1	1.295911137	3.678778363	3.22526244	3.599245183	2.461300006	1.489255219	2.234659577	2.017678262	1.444100079
GLK2	0.545829652	0.416324499	0.229428856	0.505326507	1.75084433	0.11035217	0.23038026	0.422139488	0.291835157
GLX1	57.47489629	46.05664773	47.54065379	52.65397862	57.90894379	56.60597584	55.95075132	51.62672546	60.63100071
GME1	27.07823244	14.81248307	22.16784807	59.26444495	27.15675259	36.68339367	33.75128257	31.54805118	47.51865982
GME2	74.45469798	66.44533262	72.79092033	80.99673636	79.00544143	76.38258723	79.1089228	82.17129709	86.16091697
GMP	58.54297683	33.73992563	38.54370532	84.80029313	41.60201311	74.19696958	67.57082065	55.87304648	60.1119616
GP1	79.84642835	94.81901711	103.8284371	114.2213879	104.216293	109.1189143	101.7304365	94.84655344	90.25191279
GPA1	26.77128612	25.56471145	33.43849721	25.61570484	24.3350246	21.76415761	25.01609685	28.25008917	26.21522154
GPAT	7.742966048	8.00553416	8.94648172	7.654944379	7.855659775	7.554395102	6.488142047	7.438001889	7.586659434
GPI	26.86384129	24.8968547	28.50842051	32.46211947	25.78801604	26.94686393	26.22810778	28.45317575	30.68339888
GPI1	63.27548312	43.29003074	43.43048978	64.23633958	54.21046206	63.56872684	58.91924023	61.84187384	66.22366303
GPS	19.11919233	21.94502471	18.49066187	19.33197818	16.47861056	20.11683299	20.2093492	18.71791	19.16820782
GPXle-1	143.0252983	179.3115145	200.382341	193.9746444	147.50638	165.1755116	160.0757118	161.2710525	118.4844201
